COD_MATERIAL,COD_CICLO,DES_CATEGORIA_MATERIAL,DES_MARCA_MATERIAL,FLG_DATA,FLG_CAMPANHA_MKT_A,FLG_CAMPANHA_MKT_B,FLG_CAMPANHA_MKT_C,FLG_CAMPANHA_MKT_D,FLG_CAMPANHA_MKT_E,FLG_CAMPANHA_MKT_F,PCT_DESCONTO,VL_PRECO,QT_VENDA
432126,202007,anon_S18,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,593.4,5850.0
432126,202008,anon_S18,anon_S9,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,520.32,28764.0
432126,202009,anon_S18,anon_S9,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,509.145,25746.0
432126,202010,anon_S18,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,626.34,7062.0
432126,202011,anon_S18,anon_S9,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,545.625,28776.0
432126,202012,anon_S18,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,628.17,6654.0
432126,202013,anon_S18,anon_S9,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,545.79,17460.0
432126,202014,anon_S18,anon_S9,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,545.76,14682.0
432126,202015,anon_S18,anon_S9,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,528.615,25596.0
432126,202016,anon_S18,anon_S9,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,546.765,
432126,202017,anon_S18,anon_S9,1,0.0,0.75,0.0,0.0,0.0,0.0,16.84,804.99,
432126,202101,anon_S18,anon_S9,0,0.0,1.0,0.0,0.0,0.0,0.0,30.04,532.305,
432132,201815,anon_S2,anon_S9,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,521.1,10338.0
432132,201816,anon_S2,anon_S9,0,0.0,1.0,0.0,0.0,0.0,0.0,25.05,473.505,54090.0
432132,201817,anon_S2,anon_S9,1,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,12876.0
432132,201818,anon_S2,anon_S9,1,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,48264.0
432132,201901,anon_S2,anon_S9,0,0.0,0.5,0.0,0.0,0.0,0.0,20.0,521.025,20052.0
432132,201902,anon_S2,anon_S9,0,0.0,0.5,0.0,0.5,0.0,0.0,20.04,473.4,41502.0
432132,201903,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,10926.0
432132,201904,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,12264.0
432132,201905,anon_S2,anon_S9,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,473.88,35352.0
432132,201906,anon_S2,anon_S9,1,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,31674.0
432132,201907,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,7704.0
432132,201908,anon_S2,anon_S9,1,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,13344.0
432132,201909,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,10098.0
432132,201910,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,11376.0
432132,201911,anon_S2,anon_S9,1,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,11976.0
432132,201912,anon_S2,anon_S9,0,0.0,1.0,0.0,0.25,0.0,0.0,27.55,451.38,45366.0
432132,201913,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,532.44,15420.0
432132,201914,anon_S2,anon_S9,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,533.4,12612.0
432132,201915,anon_S2,anon_S9,0,0.0,1.0,0.0,0.5,0.0,0.0,25.0,492.405,41718.0
432132,201916,anon_S2,anon_S9,1,0.0,0.5,0.0,0.5,0.0,0.0,22.53,476.67,33594.0
432132,201917,anon_S2,anon_S9,1,0.0,0.0,0.0,0.0,0.0,0.0,,533.31,33042.0
432132,202001,anon_S2,anon_S9,0,0.0,0.75,0.0,0.0,0.0,0.0,20.0,526.2,15816.0
432132,202002,anon_S2,anon_S9,0,0.0,0.5,0.0,0.0,0.0,0.0,20.0,503.4,16092.0
432132,202003,anon_S2,anon_S9,0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,524.595,10572.0
432132,202004,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,6444.0
432132,202005,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,3030.0
432132,202006,anon_S2,anon_S9,1,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,11904.0
432132,202007,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,5196.0
432132,202008,anon_S2,anon_S9,1,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,14742.0
432132,202009,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,8292.0
432132,202010,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,539.4,9114.0
432132,202011,anon_S2,anon_S9,1,0.0,1.0,0.0,0.0,0.0,0.0,20.0,474.12,45246.0
432132,202012,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,539.4,8862.0
432132,202013,anon_S2,anon_S9,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,473.64,27678.0
432132,202014,anon_S2,anon_S9,0,0.0,0.0,0.0,0.0,0.0,0.0,,539.4,7038.0
432132,202015,anon_S2,anon_S9,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,459.345,30192.0
432132,202016,anon_S2,anon_S9,1,0.0,0.0,0.0,0.0,0.0,0.0,,539.4,
432132,202017,anon_S2,anon_S9,1,0.0,0.5,0.0,0.0,0.0,0.0,20.0,518.76,
432132,202101,anon_S2,anon_S9,0,0.0,1.0,0.0,0.0,0.0,0.0,20.79,486.105,
432144,201818,anon_S2,anon_S22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,419.4,43494.0
432144,201901,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,323.43,114168.0
432144,201902,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,419.4,7200.0
432144,201903,anon_S2,anon_S22,0,0.0,1.0,1.0,0.25,0.0,0.0,25.15,377.4,29562.0
432144,201904,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,419.4,10194.0
432144,201905,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,403.185,31308.0
432144,201906,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,419.4,35670.0
432144,201907,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,419.4,5994.0
432144,201908,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,419.4,12792.0
432144,201909,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,419.4,7488.0
432144,201910,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,431.4,7266.0
432144,201911,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,431.4,7872.0
432144,201912,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,431.4,7422.0
432144,201913,anon_S2,anon_S22,0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,363.765,59586.0
432144,201914,anon_S2,anon_S22,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,430.665,8826.0
432144,201915,anon_S2,anon_S22,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,431.4,6618.0
432144,201916,anon_S2,anon_S22,1,0.0,0.5,0.0,0.5,0.0,0.0,17.5,415.38,10728.0
432144,201917,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,431.4,29328.0
432144,202001,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,389.535,28494.0
432144,202002,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,431.4,5766.0
432144,202003,anon_S2,anon_S22,0,0.0,0.5,0.0,0.0,0.0,0.0,20.0,410.595,8232.0
432144,202004,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,431.4,3588.0
432144,202005,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,392.07,4044.0
432144,202006,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,431.25,9606.0
432144,202007,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,392.13,9534.0
432144,202008,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,430.845,9516.0
432144,202009,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,431.4,3750.0
432144,202010,anon_S2,anon_S22,0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,401.46,12126.0
432144,202011,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,443.4,6012.0
432144,202012,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,443.4,5412.0
432144,202013,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,23.8,400.89,11028.0
432144,202014,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,413.445,21972.0
432144,202015,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,461.4,4848.0
432144,202016,anon_S2,anon_S22,1,0.0,0.5,0.0,0.5,0.0,0.0,23.33,438.405,
432144,202017,anon_S2,anon_S22,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,461.4,
432144,202101,anon_S2,anon_S22,0,0.0,0.5,0.0,0.0,0.0,0.0,20.0,468.51,
432186,202016,anon_S2,anon_S6,1,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,415.4,
432186,202017,anon_S2,anon_S6,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,419.4,
432186,202101,anon_S2,anon_S6,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,412.32,
432282,201801,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,380.265,5760.0
432282,201802,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,357.9,3252.0
432282,201803,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,2754.0
432282,201804,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,341.4,5544.0
432282,201805,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,370.26,2736.0
432282,201806,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,347.115,3300.0
432282,201807,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,7068.0
432282,201808,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,365.685,2844.0
432282,201809,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,367.08,2886.0
432282,201810,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,346.56,8844.0
432282,201811,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,3000.0
432282,201812,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,370.71,2136.0
432282,201813,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,353.28,2592.0
432282,201814,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,341.4,2592.0
432282,201815,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,369.09,1974.0
432282,201816,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,2082.0
432282,201817,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,341.4,3642.0
432282,201818,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,366.345,5688.0
432282,201901,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,1812.0
432282,201902,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,359.955,1518.0
432282,201903,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,366.495,1242.0
432282,201904,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,341.4,1758.0
432282,201905,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,363.315,1200.0
432282,201906,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,367.725,1722.0
432282,201907,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,347.2,996.0
432282,201908,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,1110.0
432282,201909,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,792.0
432282,201910,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,359.955,1212.0
432282,201911,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,888.0
432282,201912,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,816.0
432282,201913,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,362.24,1962.0
432282,201914,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,1008.0
432282,201915,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,355.36,1008.0
432282,201916,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,894.0
432282,201917,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,1272.0
432282,202001,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,367.08,828.0
432282,202002,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,359.955,1074.0
432282,202003,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,798.0
432282,202004,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,341.4,540.0
432282,202005,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,480.0
432282,202006,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,768.0
432282,202007,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,534.0
432282,202008,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,356.14,834.0
432282,202009,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,792.0
432282,202010,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,840.0
432282,202011,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,678.0
432282,202012,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,362.24,834.0
432282,202013,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,768.0
432282,202017,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,
432318,201801,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,396.9,5688.0
432318,201802,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,355.65,3318.0
432318,201803,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,2826.0
432318,201804,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,341.43,5832.0
432318,201805,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,370.965,2652.0
432318,201806,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,347.31,4308.0
432318,201807,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,9594.0
432318,201808,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,361.635,3546.0
432318,201809,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,366.825,3480.0
432318,201810,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,356.19,10944.0
432318,201811,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,361.095,3264.0
432318,201812,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,368.82,2436.0
432318,201813,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,358.35,3636.0
432318,201814,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,338.625,3036.0
432318,201815,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,2406.0
432318,201816,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,2490.0
432318,201817,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,341.4,5214.0
432318,201818,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,366.615,8862.0
432318,201901,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,363.135,2184.0
432318,201902,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,356.01,2250.0
432318,201903,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,365.505,2130.0
432318,201904,anon_S2,anon_S24,0,0.0,1.0,0.0,0.0,0.0,0.0,21.83,341.4,2148.0
432318,201905,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,363.315,1542.0
432318,201906,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,367.725,2676.0
432318,201907,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,335.445,1494.0
432318,201908,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,365.34,1248.0
432318,201909,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,367.965,1224.0
432318,201910,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,358.59,1428.0
432318,201911,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,1014.0
432318,201912,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,1320.0
432318,201913,anon_S2,anon_S24,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,361.095,2412.0
432318,201914,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,367.965,1452.0
432318,201915,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,363.33,1518.0
432318,201916,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,1254.0
432318,201917,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,2472.0
432318,202001,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,367.965,1152.0
432318,202002,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,357.66,1242.0
432318,202003,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,1146.0
432318,202004,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,356.4,1068.0
432318,202005,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,492.0
432318,202006,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,648.0
432318,202007,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,534.0
432318,202008,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,1032.0
432318,202009,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,960.0
432318,202010,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,355.36,1356.0
432318,202011,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,1068.0
432318,202012,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,362.24,1128.0
432318,202013,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,582.0
432318,202014,anon_S2,anon_S24,0,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,240.0
432318,202016,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,
432318,202017,anon_S2,anon_S24,1,0.0,0.0,0.0,0.0,0.0,0.0,,371.4,
432336,201815,anon_S2,anon_S22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,491.4,8178.0
432336,201816,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,13986.0
432336,201817,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,14328.0
432336,201818,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,89508.0
432336,201901,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,437.4,132216.0
432336,201902,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,491.235,26448.0
432336,201903,anon_S2,anon_S22,0,0.0,1.0,1.0,0.25,0.0,0.0,23.48,437.49,89130.0
432336,201904,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,33714.0
432336,201905,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,466.92,94122.0
432336,201906,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,491.235,117990.0
432336,201907,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,20544.0
432336,201908,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,44430.0
432336,201909,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,27078.0
432336,201910,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,29682.0
432336,201911,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,31686.0
432336,201912,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,29166.0
432336,201913,anon_S2,anon_S22,0,0.0,1.0,0.0,0.25,0.0,0.0,31.475,403.08,260190.0
432336,201914,anon_S2,anon_S22,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,490.2,32268.0
432336,201915,anon_S2,anon_S22,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,491.4,27174.0
432336,201916,anon_S2,anon_S22,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,491.4,26688.0
432336,201917,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,491.4,108684.0
432336,202001,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,449.565,153912.0
432336,202002,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,503.4,25962.0
432336,202003,anon_S2,anon_S22,0,0.0,0.5,0.0,0.0,0.0,0.0,20.0,475.74,39840.0
432336,202004,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,503.4,15606.0
432336,202005,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,449.685,20364.0
432336,202006,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,503.07,34236.0
432336,202007,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,449.85,39888.0
432336,202008,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,502.845,36156.0
432336,202009,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,503.4,15432.0
432336,202010,anon_S2,anon_S22,0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,467.685,70968.0
432336,202011,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,526.14,26274.0
432336,202012,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,527.4,25668.0
432336,202013,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,527.4,27780.0
432336,202014,anon_S2,anon_S22,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,473.82,125364.0
432336,202015,anon_S2,anon_S22,0,0.0,0.0,0.0,0.0,0.0,0.0,,532.62,21054.0
432336,202016,anon_S2,anon_S22,1,0.0,0.0,0.0,0.0,0.0,0.0,,533.4,
432336,202017,anon_S2,anon_S22,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,533.4,
432336,202101,anon_S2,anon_S22,0,0.0,0.5,0.0,0.0,0.0,0.0,20.0,534.045,
432354,201818,anon_S2,anon_S4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,449.4,99474.0
432354,201901,anon_S2,anon_S4,0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,341.445,185556.0
432354,201902,anon_S2,anon_S4,0,0.0,0.0,0.0,0.0,0.0,0.0,,449.4,16422.0
432354,201903,anon_S2,anon_S4,0,0.0,1.0,1.0,0.25,0.0,0.0,19.21,413.505,49086.0
432354,201904,anon_S2,anon_S4,0,0.0,0.0,0.0,0.0,0.0,0.0,,449.085,24546.0
432354,201905,anon_S2,anon_S4,0,0.0,0.0,0.0,0.0,0.0,0.0,,449.4,20862.0
432354,201906,anon_S2,anon_S4,1,0.0,0.0,0.0,0.0,0.0,0.0,,449.4,62298.0
432354,201907,anon_S2,anon_S4,0,0.0,0.0,0.0,0.0,0.0,0.0,,449.4,16128.0
432354,201908,anon_S2,anon_S4,1,0.0,0.0,0.0,0.0,0.0,0.0,,449.4,35076.0
432354,201909,anon_S2,anon_S4,0,0.0,0.0,0.0,0.0,0.0,0.0,,449.4,19470.0
432354,201910,anon_S2,anon_S4,0,0.0,0.5,0.0,0.0,0.0,0.0,15.855,439.365,26508.0
432354,201911,anon_S2,anon_S4,1,0.0,1.0,0.0,0.0,0.0,0.0,20.06,407.415,77454.0
432354,201912,anon_S2,anon_S4,0,0.0,0.0,0.0,0.0,0.0,0.0,,455.4,22962.0
432354,201913,anon_S2,anon_S4,0,0.0,0.0,0.0,0.0,0.0,0.0,,455.4,33048.0
432354,201914,anon_S2,anon_S4,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,455.4,23700.0
432354,201915,anon_S2,anon_S4,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,455.4,22482.0
432354,201916,anon_S2,anon_S4,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,455.4,27036.0
432354,201917,anon_S2,anon_S4,1,0.0,0.0,0.0,0.0,0.0,0.0,,455.4,81510.0
432354,202001,anon_S2,anon_S4,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,425.55,60606.0
432354,202002,anon_S2,anon_S4,0,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,18618.0
432354,202003,anon_S2,anon_S4,0,0.0,0.0,0.0,0.0,0.0,0.0,,473.19,18312.0
432354,202004,anon_S2,anon_S4,0,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,11598.0
432354,202005,anon_S2,anon_S4,0,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,5010.0
432354,202006,anon_S2,anon_S4,1,0.0,0.0,0.0,0.0,0.0,0.0,,473.4,19980.0
